Date,SP,FAMILY,SUBFAMILY,TRIBE,GENUS,SPECIES,COUNT_#,% HOW CONFIDENT WE ARE,NOTES
5/26/2023,PS2,Noctuidae,,,Egira,dolosa,2,,
5/26/2023,PS3,Noctuidae,,,Egira,dolosa,1,,
6/14/2023,NB5,Noctuidae,,,Egira,dolosa,1,,
6/21/2023,PS1,Noctuidae,,,Egira,dolosa,5,,
7/20/2023,CP6,Erebidae,Arctiinae,,Eilema,bicolor,4,,
7/26/2023,PS3,Erebidae,Arctiinae,Lithosiini,Eilema,bicolor,2,,
7/25/2023,NB2,Erebidae,Arctiinae,,Eilema ,bicolor,2,,
7/25/2023,NB3,Erebidae,Arctiinae,,Eilema ,bicolor,3,,
6/20/2023,NB2,Noctuidae,,,Elaphria,,1,,Midget moth Family (very small)
8/16/2023,NB1,Crambidae,Acentropinae,,Elophila,icciusalis,1,,
8/16/2023,NB2,Crambidae,Acentropinae,,Elophila,icciusalis,1,,
8/17/2023,PS1,Crambidae,Acentropinae,,Elophila,icciusalis,1,,
7/7/2023,CP2,Crambidae,Acentropinae,,Elophila,gyralis,1,,
10/5/2023,PS2,Crambidae,Acentropinae,,Elophila,tinealis,1,,
6/22/2023,CP3,Crambidae,Acentropinae,,Elophila,,2,,badly worn
9/26/2023,NB3,Pterophoridae,Pterophorinae,,Emmelina,monodactyla,1,,
9/26/2023,NB3,Pterophoridae,,,Emmelina,monodactyla,1,,
9/22/2023,CP4,Noctuidae,Noctuinae,,Enargia,decolor,1,,
9/22/2023,CP4,Noctuidae,Noctuniae,Xylenini,Enargia,decolor,1,,
10/4/2023,NB3,Tortricidae,Olethreutinae,,Endothenia,hebesana,1,,
10/5/2023,PS1,Tortricidae,Olethreutinae,,Endothenia,hebesana,1,,
5/24/2023,NB1,Geometridae,Ennominae,,,,2,,"*posted on fb, not sure if this is correct"
9/14/2023,PS4,Geometridae,Ennominae,,Ennomos,magnaria,1,,
9/21/2023,PS4,Geometridae,Ennominae,,Ennomos,magnaria,1,,
9/21/2023,PS4,Geometridae,Ennominae,,Ennomos,magnaria,1,,
9/22/2023,CP5,Geometridae,Ennominae,,Ennomos,magnaria,1,,
9/22/2023,CP5,Geometridae,Ennominae,,Ennomos,magnaria,1,,
9/22/2023,CP7,Geometridae,Ennominae,,Ennomos,magnaria,1,,
9/22/2023,CP7,Geometridae,Ennominae,,Ennomos,magnaria,1,,
8/2/2023,PS1,Geometridae,Ennominae,,Ennomos,subsignaria,1,,Discal spot on underside of wing not visible
10/6/2023,CP2,Noctuidae,Noctuinae,,Epiglaea,decliva,1,,
10/6/2023,CP7,Noctuidae,Noctuinae,,Epiglaea,decliva,1,,
9/12/2023,NB3,Tortricidae,Olethreutinae,,Epinotia,lindana,1,,
9/22/2023,CP7,Tortricidae,Olethreutinae,,Epinotia,lindana,3,,
9/22/2023,CP7,Tortricidae,Olethreutinae,,Epinotia,lindana,3,,
9/22/2023,CP5,Tortricidae,Olethreutinae,,Epinotia,radicana,1,,
9/26/2023,NB2,Tortricidae,Olethreutinae,,Epinotia,radicana,1,,
9/26/2023,NB5,Tortricidae,Olethreutinae,,Epinotia,radicana,3,,
10/4/2023,NB5,Tortricidae,Olethreutinae,,Epinotia,radicana,3,,
10/5/2023,PS3,Tortricidae,Olethreutinae,,Epinotia,radicana,1,,
10/6/2023,CP3,Tortricidae,Olethreutinae,,Epinotia,radicana,1,,
5/7/2023,CP3,Geometridae,,,Epirrita ,autumnata,1,,"not conf on spp, genus good"
6/4/2023,CP5,Erebidae,,,Estigmene ,acrea,1,80,Salt Marsh Moth
7/6/2023,PS2,Geometridae,Larentiinae,,Eubaphe,mendica,2,,why upside down?
7/7/2023,CP2,Geometridae,Larentiinae,,Eubaphe,mendica,1,,
7/7/2023,CP4,Geometridae,Larentiinae,,Eubaphe,mendica,1,,
7/18/2023,NB2,Geometridae,Larentiinae,,Eubaphe,mendica,1,,
7/19/2023,PS2,Geometridae,Larentiinae,,Eubaphe,mendica,1,,
7/26/2023,PS5,Geometridae,Larentiinae,,Eubaphe,mendica,1,,
6/21/2023,PS5,Erebidae,Arctiinae,,Euchaetes,egle,1,,
6/22/2023,CP3,Erebidae,Arctiinae,,Euchaetes,egle,1,,
6/22/2023,CP5,Erebidae,Arctiinae,,Euchaetes,egle,1,,
6/22/2023,CP6,Erebidae,Arctiinae,,Euchaetes,egle,3,,
6/22/2023,CP7,Erebidae,Arctiinae,,Euchaetes,egle,2,,
7/18/2023,NB1,Erebidae,Arctiinae,,Euchaetes,egle,1,,
7/25/2023,NB3,Erebidae,Arctiinae,,Euchaetes,egle,1,,
6/16/2023,CP2,Geometridae,,,Euchlaena,irraria,1,,
6/21/2023,PS1,Geometridae,,,Euchlaena,irraria,3,,
6/21/2023,PS5,Geometridae,Ennominae,,Euchlaena,irraria,1,,
6/29/2023,NB1,Geometridae,Ennominae,,Euchlaena,irraria,1,,
6/29/2023,NB3,Geometridae,Ennominae,,Euchlaena,irraria,1,,
7/5/2023,NB5,Geometridae,Ennominae,,Euchlaena,johnsonaria,1,,
7/7/2023,CP2,Geometridae,Ennominae,,Euchlaena,johnsonaria,1,,
7/7/2023,CP3,Geometridae,Ennominae,,Euchlaena,johnsonaria,1,,
7/7/2023,CP7,Geometridae,Ennominae,,Euchlaena,johnsonaria,3,,
7/18/2023,NB5,Geometridae,Ennominae,,Euchlaena,johnsonaria,1,,
7/19/2023,PS2,Geometridae,Ennominae,,Euchlaena,johnsonaria,1,,
7/19/2023,PS5,Geometridae,Ennominae,,Euchlaena,johnsonaria,1,,
7/20/2023,CP6,Geometridae,Ennominae,,Euchlaena,johnsonaria,2,,
7/20/2023,CP7,Geometridae,Ennominae,,Euchlaena,johnsonaria,1,,
7/26/2023,PS1,Geometridae,Ennominae,,Euchlaena,johnsonaria,1,,
6/21/2023,PS5,Geometridae,Ennominae,,Euchlaena,madusaria,1,,
7/5/2023,NB2,Geometridae,Ennominae,,Euchlaena,madusaria,1,80,bad picture-- folded wings
6/22/2023,CP5,Geometridae,Ennominae,,Euchlaena,muzaria,1,80,definately Euchlaena sp.
6/29/2023,NB3,Geometridae,Ennominae,,Euchlaena,muzaria,1,,
6/30/2023,PS1,Geometridae,Ennominae,,Euchlaena,serrata,2,,
6/30/2023,PS5,Geometridae,Ennominae,,Euchlaena,serrata,1,,
7/5/2023,NB2,Geometridae,Ennominae,,Euchlaena,serrata,1,,
7/6/2023,PS1,Geometridae,Ennominae,,Euchlaena,serrata,3,,
7/7/2023,CP4,Geometridae,Ennominae,,Euchlaena,serrata,1,,
7/7/2023,CP7,Geometridae,Ennominae,,Euchlaena,serrata,1,,
7/18/2023,NB1,Geometridae,Ennominae,,Euchlaena,serrata,1,,
7/18/2023,NB2,Geometridae,Ennominae,,Euchlaena,serrata,1,,
7/19/2023,PS5,Geometridae,Ennominae,,Euchlaena,serrata,1,,
7/20/2023,CP4,Geometridae,Ennominae,,Euchlaena,serrata,3,,
7/20/2023,CP6,Geometridae,Ennominae,,Euchlaena,serrata,1,,
7/20/2023,CP7,Geometridae,Ennominae,,Euchlaena,serrata,1,,
7/25/2023,NB5,Geometridae,Ennominae,,Euchlaena,serrata,1,,
7/26/2023,PS1,Geometridae,Ennominae,,Euchlaena,serrata,1,,
6/30/2023,PS1,Geometridae,Ennominae,,Euchlaena,,2,,badly worn
6/30/2023,PS2,Geometridae,Ennominae,,Euchlaena,,1,,badly worn
7/6/2023,PS2,Geometridae,Ennominae,,Euchlaena,,1,,Badly worn
7/7/2023,CP2,Geometridae,Ennominae,,Euchlaena,,1,,badly worn
6/21/2023,PS3,Geometridae ,,,Euchlaena ,irraria,4,,
6/2/2023,NB3,Geometridae ,Ennominae,,Euchlaena ,serrata,1,70,tattered wings
9/15/2023,CP5,Noctuidae,Noctuniae,Xylenini,Eucirroedia,pampina,1,,
9/22/2023,CP4,Noctuidae,Noctuinae,,Eucirroedia,pampina,1,,
9/22/2023,CP4,Noctuidae,Noctuniae,Xylenini,Eucirroedia,pampina,1,,
9/22/2023,CP5,Noctuidae,Noctuinae,,Eucirroedia,pampina,1,,
9/22/2023,CP5,Noctuidae,Noctuniae,Xylenini,Eucirroedia,pampina,1,,
9/22/2023,CP7,Noctuidae,Noctuinae,,Eucirroedia,pampina,1,,
9/22/2023,CP7,Noctuidae,Noctuniae,Xylenini,Eucirroedia,pampina,1,,
9/28/2023,CP4,Noctuidae,Noctuinae,,Eucirroedia,pampina,1,,
7/7/2023,CP4,Limacodidae,,,Euclea,delphinii,1,,
6/22/2023,CP7,Erebidae,Erebinae,,Euclidia,cuspidea,1,50,possible but very worn and bad picture
6/16/2023,CP7,Erebidae ,,,Euclidia,,2,,
9/12/2023,NB3,Tortricidae,Olethreutinae,,Eucosma,dorsisignatana,1,,
9/26/2023,NB5,Tortricidae,Olethreutinae,,Eucosma,kokana,1,,
10/4/2023,NB1,Tortricidae,Olethreutinae,,Eucosma,kokana,4,,
10/4/2023,NB2,Tortricidae,Olethreutinae,,Eucosma,kokana,1,,
10/4/2023,NB3,Tortricidae,Olethreutinae,,Eucosma,kokana,2,,
10/4/2023,NB5,Tortricidae,Olethreutinae,,Eucosma,kokana,4,,
10/5/2023,PS2,Tortricidae,Olethreutinae,,Eucosma,kokana,4,,
10/5/2023,PS3,Tortricidae,Olethreutinae,,Eucosma,kokana,1,,
10/6/2023,CP2,Tortricidae,Olethreutinae,,Eucosma,kokana,8,,
10/6/2023,CP3,Tortricidae,Olethreutinae,,Eucosma,kokana,3,,
10/6/2023,CP4,Tortricidae,Olethreutinae,,Eucosma,kokana,2,,
10/6/2023,CP5,Tortricidae,Olethreutinae,,Eucosma,kokana,9,,
10/6/2023,CP7,Tortricidae,Olethreutinae,,Eucosma,kokana,3,,
6/29/2023,NB5,Noctuidae,Noctuinae,,Eueretagrotis,perattentus,1,,
6/16/2023,CP3,Noctuidae,,,Eueretagrotis,sigmoides,2,,
6/15/2023,PS2,Noctuidae,,,Eueretagrotis ,sigmoides ,1,,
6/3/2023,PS2,Geometridae,,,Eufidonia,notataria,1,50,powder moth
6/14/2023,NB1,Geometridae,,,Eufidonia,notataria,1,,powder moth
6/15/2023,PS5,Geometridae,,,Eufidonia,notataria,1,,
6/20/2023,NB3,Geometridae,,,Eufidonia,notataria,3,,
6/2/2023,NB3,Geometridae ,,,Eufidonia,notataria,2,50,
6/21/2023,PS3,Geometridae,,,Eufidonia,,1,,
6/2/2023,NB1,Geometridae ,Ennominae,,Eufidonia,,1,,Needs Confirmation Via Inat
9/12/2023,NB1,Geometridae,Larentiinae,,Eulithis,testata,1,,
9/22/2023,CP4,Geometridae,Larentiinae,,Eulithis,testata,1,,
7/7/2023,CP2,Geometridae,Larentiinae,,Eulithis,,1,,"badly worn, no close up"
7/25/2023,NB2,Geometridae,Larentiinae,,Eulithis,,1,,not possible to differentiate gracilineata/diversilineata
7/26/2023,PS2,Sphingidae,Microglossinae,,Eumorpha,pandorus,1,,
5/24/2023,NB5,Geometridae,,,Euphyia,,1,,
9/26/2023,NB3,Geometridae,Larentiinae,,Eupithecia,absinthiata,1,,
5/16/2023,CP3,Geometridae ,,,Eupithecia,absinthiata,3,,
9/26/2023,NB2,Geometridae,Larentiinae,,Eupithecia,columbiata,1,,
9/22/2023,CP2,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,2,,
9/22/2023,CP3,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,1,,
9/22/2023,CP4,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,2,,
9/22/2023,CP7,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,1,,
9/26/2023,NB1,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,2,,
9/26/2023,NB2,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,17,80,probably all this species
9/26/2023,NB2,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,9,,
9/26/2023,NB3,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,3,80,
9/26/2023,NB3,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,2,,
9/26/2023,NB5,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,1,80,
10/4/2023,NB1,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,11,,
10/4/2023,NB2,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,8,,
10/4/2023,NB3,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,18,,
10/4/2023,NB5,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,4,,
10/5/2023,PS1,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,1,,
10/5/2023,PS2,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,4,,
10/5/2023,PS3,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,4,,
10/6/2023,CP3,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,1,,
10/6/2023,CP4,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,2,,
10/6/2023,CP7,Geometridae,Larentiinae,,Eupithecia,interruptofasciata,2,,
9/26/2023,NB2,Geometridae,Larentiinae,,Eupithecia,miserulata,2,,
5/16/2023,CP7,Geometridae,,,Eupithecia,,4,,maybe Wormwood pugs
5/26/2023,PS3,Geometridae,,,Eupithecia,,2,,maybe Wormwood pugs
6/20/2023,NB3,Geometridae,,,Eupithecia,,1,,maybe wormwood pug?
6/22/2023,CP2,Geometridae,Larentiinae,,Eupithecia,,1,,no close up
6/22/2023,CP6,Geometridae,Larentiinae,,Eupithecia,,1,,badly worn and bad photo
9/12/2023,NB1,Geometridae,Larentiinae,,Eupithecia,,4,,interruptofasciata or absinthiata
9/12/2023,NB2,Geometridae,Larentiinae,,Eupithecia,,8,,columbiata or absinthiata?
9/12/2023,NB2,Geometridae,Larentiinae,,Eupithecia,,3,,interruptofasciata?
9/12/2023,NB3,Geometridae,Larentiinae,,Eupithecia,,1,,
9/12/2023,NB5,Geometridae,Larentiinae,,Eupithecia,,1,,interuptofasciata?
9/12/2023,NB5,Geometridae,Larentiinae,,Eupithecia,,2,,miserulata or absinthiata
9/14/2023,PS2,Geometridae,Larentiinae,,Eupithecia,,1,,interuptofasciata?
9/14/2023,PS2,Geometridae,Larentiinae,,Eupithecia,,1,,columbiata or absinthiata; poor quality photo
9/22/2023,CP2,Geometridae,Larentiinae,,Eupithecia,,3,,Good photos but pugs are difficult
9/22/2023,CP2,Geometridae,Larentiinae,,Eupithecia,,1,,columbiata or miserulata
9/22/2023,CP3,Geometridae,Larentiinae,,Eupithecia,,1,,
9/22/2023,CP4,Geometridae,Larentiinae,,Eupithecia,,2,,
9/22/2023,CP7,Geometridae,Larentiinae,,Eupithecia,,1,,
9/26/2023,NB1,Geometridae,Larentiinae,,Eupithecia,,3,,
9/26/2023,NB2,Geometridae,Larentiinae,,Eupithecia,,6,,photographs poor
9/26/2023,NB5,Geometridae,Larentiinae,,Eupithecia,,1,,
5/7/2023,CP2,Geometridae,,,Eupithecia ,absinthiata,5,,
5/7/2023,CP5,Geometridae,,,Eupithecia ,absinthiata,2,,
6/16/2023,CP2,Geometridae,,,Eupithecia ,vulgata,1,,
6/15/2023,PS2,Noctuidae,,,Euplexia,benesimilis,1,,
10/6/2023,CP5,Noctuidae,Noctuinae,,Eupsilia,morrisoni,1,,
10/6/2023,CP7,Noctuidae,Noctuinae,,Eupsilia,morrisoni,1,,
7/5/2023,NB2,Geometridae,Ennominae,,Eusarca,confusaria,2,,
7/5/2023,NB5,Geometridae,Ennominae,,Eusarca,confusaria,1,,
7/6/2023,PS1,Geometridae,Ennominae,,Eusarca,confusaria,1,,
7/6/2023,PS2,Geometridae,Ennominae,,Eusarca,confusaria,2,,
7/7/2023,CP2,Geometridae,Ennominae,,Eusarca,confusaria,4,,
7/7/2023,CP3,Geometridae,Ennominae,,Eusarca,confusaria,2,,
7/7/2023,CP4,Geometridae,Ennominae,,Eusarca,confusaria,5,,
7/18/2023,NB1,Geometridae,Ennominae,,Eusarca,confusaria,1,,
7/18/2023,NB2,Geometridae,Ennominae,,Eusarca,confusaria,4,,
7/18/2023,NB3,Geometridae,Ennominae,,Eusarca,confusaria,3,,
7/18/2023,NB5,Geometridae,Ennominae,,Eusarca,confusaria,3,,
7/19/2023,PS2,Geometridae,Ennominae,,Eusarca,confusaria,2,,
7/19/2023,PS4,Geometridae,Ennominae,,Eusarca,confusaria,3,,
7/19/2023,PS5,Geometridae,Ennominae,,Eusarca,confusaria,2,,
7/20/2023,CP3,Geometridae,Ennominae,,Eusarca,confusaria,2,,
7/20/2023,CP6,Geometridae,Ennominae,,Eusarca,confusaria,4,,
7/20/2023,CP7,Geometridae,Ennominae,,Eusarca,confusaria,1,,
7/25/2023,NB2,Geometridae,Ennominae,,Eusarca,confusaria,1,,
7/7/2023,CP7,Geometridae,Ennominae,,Eusarca ,confusaria,5,,
7/25/2023,NB5,Geometridae,Ennominae,,Eusarca ,confusaria,6,,
5/9/2023,PS1,Drepanidae,,,Euthyatira,pudens,1,,
5/9/2023,PS5,Drepanidae,,,Euthyatira,pudens,1,,
5/9/2023,PS2,Drepanidae ,,,Euthyatira ,pudens,2,,
5/7/2023,CP2,Geometridae,,,Eutrapela ,,1,,
5/7/2023,CP3,Geometridae,,,Eutrapela ,,1,,
5/7/2023,CP5,Geometridae,,,Eutrapela ,,1,,
5/7/2023,CP5,Geometridae,,,Eutrapela ,,1,,
9/21/2023,PS1,Noctuidae,Noctuinae,,Euxoa,bostoniensis,2,,
9/21/2023,PS1,Noctuidae,Noctuniae,Noctuini,Euxoa,bostoniensis,2,,
9/21/2023,PS3,Noctuidae,Noctuinae,,Euxoa,bostoniensis,1,,
9/21/2023,PS3,Noctuidae,Noctuniae,,Euxoa,bostoniensis,1,,
9/21/2023,PS4,Noctuidae,Noctuinae,,Euxoa,bostoniensis,1,,
9/21/2023,PS4,Noctuidae,Noctuniae,,Euxoa,bostoniensis,1,,
9/26/2023,NB2,Noctuidae,Noctuinae,,Euxoa,bostoniensis,1,,
9/26/2023,NB3,Noctuidae,Noctuinae,,Euxoa,bostoniensis,1,,
7/18/2023,NB2,Noctuidae,Noctuinae,,Euxoa,tessellata,1,80,blurry photo
5/26/2023,PS5,Noctuidae,,,Euxoa ,tessellata,1,,
8/17/2023,PS1,Noctuidae,Noctuniae,Noctuini,Feltia,geniculata,2,,
7/20/2023,CP6,Noctuidae,Noctuinae,,Feltia,herilis,1,,
7/25/2023,NB5,Noctuidae,Noctuinae,,Feltia,herilis,2,,
7/26/2023,PS1,Noctuidae,Noctuinae,Noctuini,Feltia,herilis,2,,
7/26/2023,PS2,Noctuidae,Noctuinae,Noctuini,Feltia,herilis,2,,
7/26/2023,PS3,Noctuidae,Noctuinae,Noctuini,Feltia,herilis,1,,
8/1/2023,NB5,Noctuidae,Noctuniae,Noctuini,Feltia,herilis,2,,
8/2/2023,PS1,Noctuidae,Noctuniae,Noctuini,Feltia,herilis,1,,
8/2/2023,PS3,Noctuidae,Noctuniae,Noctuini,Feltia,herilis,1,,
8/17/2023,PS1,Noctuidae,Noctuniae,Noctuini,Feltia,herilis,1,,
8/2/2023,PS1,Noctuidae,Noctuniae,Noctuini,Feltia,jaculifera,2,,
8/2/2023,PS4,Noctuidae,Noctuniae,Noctuini,Feltia,jaculifera,2,,
8/16/2023,NB2,Noctuidae,Noctuniae,Noctuini,Feltia,jaculifera,1,,
8/16/2023,NB5,Noctuidae,Noctuniae,Noctuini,Feltia,jaculifera,1,,
8/17/2023,PS1,Noctuidae,Noctuniae,Noctuini,Feltia,jaculifera,2,,
8/17/2023,PS3,Noctuidae,Noctuniae,Noctuini,Feltia,jaculifera,3,,
7/18/2023,NB1,Noctuidae,Noctuinae,,Feltia,mollis,1,80,rare
7/18/2023,NB3,Noctuidae,Noctuinae,,Feltia,mollis,1,,
7/19/2023,PS2,Noctuidae,Noctuinae,,Feltia,mollis,5,,
7/19/2023,PS5,Noctuidae,Noctuinae,,Feltia,mollis,1,,
7/25/2023,NB1,Noctuidae,Noctuinae,,Feltia,mollis,1,,
7/25/2023,NB2,Noctuidae,Noctuinae,,Feltia,mollis,2,,
7/26/2023,PS2,Noctuidae,Noctuinae,Noctuini,Feltia,mollis,1,,
7/26/2023,PS3,Noctuidae,Noctuinae,Noctuini,Feltia,mollis,4,,
7/26/2023,PS5,Noctuidae,Noctuinae,Noctuini,Feltia,mollis,4,,
8/2/2023,PS1,Noctuidae,Noctuniae,Noctuini,Feltia,mollis,1,,
8/16/2023,NB1,Noctuidae,Noctuniae,Noctuini,Feltia,mollis,1,,
8/16/2023,NB2,Noctuidae,Noctuniae,Noctuini,Feltia,mollis,1,,
8/1/2023,NB5,Noctuidae,Noctuniae,Noctuini,Feltia,subgothica,4,,
8/2/2023,PS1,Noctuidae,Noctuniae,Noctuini,Feltia,subgothica,1,,
8/2/2023,PS2,Noctuidae,Noctuniae,Noctuini,Feltia,subgothica,1,,
8/16/2023,NB2,Noctuidae,Noctuniae,Noctuini,Feltia,subgothica,2,,
8/16/2023,NB5,Noctuidae,Noctuniae,Noctuini,Feltia,subgothica,1,,
8/17/2023,PS1,Noctuidae,Noctuniae,Noctuini,Feltia,subgothica,1,,
7/18/2023,NB5,Noctuidae,Noctuinae,,Feltia,,1,,subgothica/tricosa (need to look at antenna setae)
7/19/2023,PS2,Noctuidae,Noctuinae,,Feltia,,1,,subgothica/tricosa (need to look at antenna setae)
7/19/2023,PS4,Noctuidae,Noctuinae,,Feltia,,4,,subgothica/tricosa (need to look at antenna setae)
7/19/2023,PS5,Noctuidae,Noctuinae,,Feltia,,1,,subgothica/tricosa (need to look at antenna setae)
7/20/2023,CP3,Noctuidae,Noctuinae,,Feltia,,1,,subgothica/tricosa (need to look at antenna setae)
7/25/2023,NB2,Noctuidae,Noctuinae,,Feltia,,1,,subgothica/tricosa (need to look at antenna setae)
7/25/2023,NB3,Noctuidae,Noctuinae,,Feltia,,1,,subgothica/tricosa (need to look at antenna setae)
7/25/2023,NB5,Noctuidae,Noctuinae,,Feltia,,3,,subgothica/tricosa (need to look at antenna setae)
8/2/2023,PS3,Noctuidae,Noctuniae,Noctuini,Feltia,,5,,jaculifera or subgothica
8/1/2023,NB1,Noctuidae,Noctuinae,Noctuini,Feltia ,herilis,7,,
8/1/2023,NB3,Noctuidae,Noctuniae,Noctuini,Feltia ,herilis,1,,
7/18/2023,NB2,Noctuidae,Noctuinae,,Feltia ,mollis,3,,
7/25/2023,NB3,Noctuidae,Noctuinae,,Feltia ,mollis,2,,
8/1/2023,NB1,Noctuidae,Noctuinae,Noctuini,Feltia ,mollis,3,,
8/1/2023,NB2,Noctuidae,Noctuinae,Noctuini,Feltia ,mollis,3,,
8/1/2023,NB1,Noctuidae,Noctuinae,Noctuini,Feltia ,subgothica,5,,
8/1/2023,NB2,Noctuidae,Noctuinae,Noctuini,Feltia ,subgothica,3,,
5/6/2023,NB3,Noctuidae,,,Feralia,jocosa,1,,
5/7/2023,CP3,Noctuidae,,,Feralia ,jocosa,1,,
6/15/2023,PS2,Noctuidae,,,Fishia,illocata,1,,
9/14/2023,PS2,Noctuidae,Noctuniae,Xylenini,Fishia,illocata,1,,
9/26/2023,NB2,Noctuidae,Noctuinae,,Fishia,yosemitae,1,,
9/26/2023,NB2,Noctuidae,Noctuniae,,Fishia,yosemitae,1,,
10/4/2023,NB3,Noctuidae,Noctuinae,,Fishia,yosemitae,1,,
10/4/2023,NB5,Noctuidae,Noctuinae,,Fishia,yosemitae,1,,
10/5/2023,PS1,Noctuidae,Noctuinae,,Fishia,yosemitae,1,,
10/5/2023,PS3,Noctuidae,Noctuinae,,Fishia,yosemitae,1,,
10/6/2023,CP2,Noctuidae,Noctuinae,,Fishia,yosemitae,1,,
10/6/2023,CP5,Noctuidae,Noctuinae,,Fishia,yosemitae,1,,
9/12/2023,NB3,Noctuidae,Noctuniae,,Fishia,,1,,illocata?
7/25/2023,NB2,Crambidae,Spilomelinae,,Framinghamia,helvalis,2,,
6/14/2023,NB2,Notodontidae,,,Furcula,modesta,1,,
7/26/2023,PS1,Notodontidae,,,Furcula,,1,,
10/6/2023,CP7,Noctuidae,Noctuinae,,Galgula,partita,1,,
9/22/2023,CP3,Noctuidae,Noctuinae,,Globia,oblonga,1,,
9/22/2023,CP3,Noctuidae,Noctuniae,,Globia,oblonga,1,,
5/6/2023,NB3,Notodontidae,,,Gluphisia,avimacula,1,,
5/6/2023,NB4,Notodontidae,,,Gluphisia,avimacula,1,,
6/16/2023,CP4,Notodontidae,,,Gluphisia,septentrionis,3,,
6/21/2023,PS5,Notodontidae,,,Gluphisia,septentrionis,1,,
6/22/2023,CP4,Notodontidae,,,Gluphisia,septentrionis,1,,
7/18/2023,NB3,Notodontidae,,,Gluphisia,septentrionis,1,,
7/18/2023,NB5,Notodontidae,,,Gluphisia,septentrionis,1,,
7/19/2023,PS2,Notodontidae,,,Gluphisia,septentrionis,3,,
7/19/2023,PS5,Notodontidae,,,Gluphisia,septentrionis,1,,
7/20/2023,CP3,Notodontidae,Notodontinae,,Gluphisia,septentrionis,1,,
7/20/2023,CP4,Notodontidae,Notodontinae,,Gluphisia,septentrionis,1,,
7/20/2023,CP6,Notodontidae,Notodontinae,,Gluphisia,septentrionis,2,,
7/20/2023,CP7,Notodontidae,Notodontinae,,Gluphisia,septentrionis,1,,
7/25/2023,NB2,Notodontidae,Notodontinae,,Gluphisia,septentrionis,2,,
7/25/2023,NB3,Notodontidae,Notodontinae,,Gluphisia,septentrionis,1,,
8/1/2023,NB5,Notodontidae,,,Gluphisia,septentrionis,1,,
8/2/2023,PS1,Notodontidae,,,Gluphisia,septentrionis,6,,is 1 Hetterocampa guttiva? scales very worn
8/2/2023,PS2,Notodontidae,,,Gluphisia,septentrionis,4,,
8/2/2023,PS3,Notodontidae,,,Gluphisia,septentrionis,2,,
8/2/2023,PS4,Notodontidae,,,Gluphisia,septentrionis,4,,
8/16/2023,NB2,Notodontidae,,,Gluphisia,septentrionis,1,,
8/16/2023,NB5,Notodontidae,,,Gluphisia,septentrionis,1,,
8/17/2023,PS1,Notodontidae,,,Gluphisia,septentrionis,1,,
6/21/2023,PS2,Notodontidae ,,,Gluphisia,septentrionis,1,,
6/2/2023,NB2,Notodontidae,,,Gluphisia,,7,,
6/16/2023,CP7,Notodontidae,,,Gluphisia,,1,,
6/22/2023,CP3,Notodontidae,,,Gluphisia,,1,,badly worn
6/22/2023,CP4,Notodontidae,,,Gluphisia,,1,,badly worn
6/22/2023,CP7,Notodontidae,,,Gluphisia,,1,,badly worn
5/16/2023,CP3,Notodontidae ,Noctuinae,,Gluphisia,,2,,spp unidentifiable
5/6/2023,NB5,Notodontidae,,,Gluphisia ,avimacula,1,,*confirmed by facebook people
5/6/2023,NB5,Notodontidae,,,Gluphisia ,avimacula,1,,*confirmed by facebook people
5/7/2023,CP2,Notodontidae,,,Gluphisia ,avimacula,5,,
5/9/2023,PS4,Notodontidae ,,,Gluphisia ,avimacula,3,,
7/5/2023,NB5,Notodontidae,,,Gluphisia ,septentrionis,1,,
6/14/2023,NB5,Notodontidae ,,,Gluphisia ,septentrionis,2,,
6/21/2023,PS1,Notodontidae ,,,Gluphisia ,septentrionis,1,,
6/20/2023,NB5,Notodontidae,,,Gluphisia ,,2,,
6/20/2023,NB5,Notodontidae ,,,Gluphisia ,,1,,
9/28/2023,CP3,Gelechiidae,Gelechiinae,,Gnorimoschema,gallaesolidaginis,2,,
7/25/2023,NB1,Erebidae,Arctiinae,,Grammia,arge,1,,
7/25/2023,NB3,Erebidae,Arctiinae,,Grammia,arge,2,,
7/26/2023,PS1,Erebidae,Arctiinae,,Grammia,arge,1,,hindwing not visible
7/26/2023,PS2,Erebidae,Arctiinae,Arctiini,Grammia,arge,2,,
